num_pozo,empresa,propietario,propietariotel,propietariofax,propietariopostal,propietarioemail,propietariodirec,agua uso,Uso del agua agregado,caudal,direcpozo,profundidad,sperfora,captar,hojacarto,latitud,longitud,altitud,provincia,canton,distrito,lugar,fechaap
CS-129,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,1.00,,35.00,PERCUSION,Bebedero,CANAS,264400,406200,,5,504,50401,SANTA LUCIA,1991-03-15
CS-13,SIN DATO,CIBARIC LTDA.,,,,,,DOMESTICO,Consumo humano,0.50,,40.00,PERCUSION,F Canas,CANAS,270700,412700,40.00,5,506,50601,LA PACIFICA,1970-01-27
CS-130,PERF. ACUARIO S.A,HACIENDA LA PACIFICA S.A.,,,,,,AGROINDUSTRIAL,Industrial y comercial,2.00,,48.00,,Liberia,CANAS,271900,409250,,5,506,50601,COROBICI,2000-12-06
CS-131,ZARAGOZA S.A.,LA ROCA S.A.,,,,,,DOMESTICO,Consumo humano,2.00,,40.00,PERCUSION,Canas,CANAS,259500,415200,50.00,5,506,50603,SAN MIGUEL,2001-01-12
CS-132,DURAN DEL PACIFICO,EDGAR MARTINEZ ULATE,,,,,,AGROINDUSTRIAL,Industrial y comercial,1.50,,40.00,,Bebedero,CANAS,268300,417800,,5,506,50601,CANAS,2001-05-31
CS-133,JIMENEZ  Y DELGADO LTDA,ALEXANDER VAGLIO,,,,,,DOMESTICO,Consumo humano,4.00,,30.00,,Canas,CANAS,264950,418380,,5,506,50601,JABILLA ABAJO,2001-11-01
CS-134,JIMENEZ  Y DELGADO LTDA,CARLOS A.SEGURA BONILLA,,,,,,RIEGO,Agroganadería,3.00,,45.00,,Canas,CANAS,264550,418750,,5,506,50601,JABILLA ABAJO,2001-11-01
CS-135,JIMENEZ  Y DELGADO LTDA,LUIS EMILIO ZELEDON MORALES,,,,,,DOMESTICO,Consumo humano,2.00,,30.00,,Canas,CANAS,264300,417925,,5,506,50601,JAVILLA ABAJO,2001-12-04
CS-136,JIMENEZ  Y DELGADO LTDA,"RITEVE SYC,S.A.",,,,,,DOMESTICO,Consumo humano,2.00,,60.00,PERCUSION,Canas,CANAS,263425,417700,,5,506,50601,LAJAS,2002-05-24
CS-137,PERF. ACUARIO S.A,EL ESTADO,,,,,,DOMESTICO,Consumo humano,2.00,,40.00,PERCUSION,Canas,CANAS,263280,417750,60.00,5,506,50601,CANAS,2002-12-05
CS-138,PERF. ACUARIO S.A,JOHANN SIEGBERT BUSS,,,,,,ABREVADERO,Agroganadería,2.50,,77.00,PERCUSION,F Canas,CANAS,272700,415100,70.00,5,506,50601,CEDROS DE SANDILLAL,2003-01-16
CS-139,ROCKG POZOS Y RIEGO S.A.,HERMANOS ARAYA ABARCA S.A.,,,,,,DOMESTICO,Consumo humano,0.25,,50.00,PERCUSION,Bebedero,CANAS,267450,416635,80.00,5,506,50601,CANAS,2003-12-09
CS-14,SIN DATO,RIGO SALAS,,,,,,DOMESTICO,Consumo humano,0.50,,14.20,EXCAVADO,F Canas,CANAS,270200,413400,50.00,5,506,50601,COROBICI,1968-08-20
CS-140,JORGE MORERA CASTILLO,INVERSIONES LOS CHARROS S.A.,,,,,,DOMEST-RIEGO,Agroganadería,1.00,,40.00,ROTACION,Bebedero,CANAS,267424,414844,65.00,5,506,50601,CANAS,2004-01-21
CS-141,EL MANTO,LUIS A.SALAZAR RODRIGUEZ,,,,,,DOMEST-RIEGO,Agroganadería,1.50,,19.00,PERCUSION,F Canas,CANAS,261650,417640,,5,506,50603,SAN MIGUEL,2004-08-04
CS-142,PERF. ACUARIO S.A,TILAPIAS DEL SOL S.A.,,,,,,INDUSTRIAL,Industrial y comercial,12.00,,60.00,PERCUSION,Liberia,CANAS,272900,408500,,5,504,50401,MOJICA,2004-08-13
CS-143,AyA,COMUNIDAD,,,,,,ABAST. PUBLICO,Consumo humano,10.00,,35.00,PERCUSION,Bebedero,CANAS,262000,413400,,5,506,50604,HOTEL DE CANAS,2001-08-24
CS-144,PERF. ACUARIO S.A,ALMA G. KELLY GUTIERREZ,,,,,,DOMESTICO,Consumo humano,2.50,,40.00,PERCUSION,F Canas,CANAS,270900,413100,,5,506,50601,LA PACIFICA,2005-02-17
CS-145,PG.POZOS DE GUANACASTE,HACIENDA LA PACIFICA S.A.,,,,,,DOMESTICO,Consumo humano,1.50,,60.00,ROTACION,F Canas,CANAS,272357,411534,,5,506,50601,CANAS,2005-09-14
CS-146,PG.POZOS DE GUANACASTE,HACIENDA LA PACIFICA S.A.,,,,,,DOMESTICO,Consumo humano,1.50,,60.00,ROTACION,F Canas,CANAS,270390,412969,,5,506,50601,CANAS,2005-09-14
CS-147,PG.POZOS DE GUANACASTE,HACIENDA LA PACIFICA S.A.,,,,,,DOMESTICO,Consumo humano,1.50,,65.00,ROTACION,F Canas,CANAS,270884,412487,,5,506,50601,CANAS,2005-09-14
CS-148,PERF. ACUARIO S.A,HACIENDA LA PACIFICA S.A.,,,,,,AGROINDUSTRIAL,Industrial y comercial,3.00,,50.00,PERCUSION,F Canas,CANAS,273290,410000,,5,506,50601,CANAS,2005-10-12
CS-149,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,0.00,,70.00,OTRO,Bebedero,CANAS,268400,416050,,5,506,50601,CANAS # 3,1987-01-01
CS-15,SIN DATO,ENRIQUE ACHIO,,,,,,DOMESTICO,Consumo humano,0.50,,11.40,EXCAVADO,F Canas,CANAS,270700,402100,35.00,5,504,50401,FCA ENRIQUE A.,1968-12-12
CS-150,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,0.00,,63.00,OTRO,F Canas,CANAS,270750,415300,,5,506,50601,CANAS # 4,1987-01-01
CS-151,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,0.00,,59.00,OTRO,F Canas,CANAS,271250,415050,,5,506,50601,CANAS # 5,1987-01-02
CS-152,PERF. ACUARIO S.A,LA CHIRRINCOCA A&P S.A.,,,,,,DOMESTICO,Consumo humano,2.28,,90.00,PERCUSION,F Canas,CANAS,270250,417480,,5,506,50601,SANTA ROSA,2006-09-05
CS-153,TRIPLE A S.A.,PAN INTERNATIONAL DE GUANACASTE S.A.,,,,,,DOMEST-RIEGO,Agroganadería,2.00,,65.00,PERCUSION,F Canas,CANAS,273067,402273,,5,504,50401,BAGACES,2006-10-09
CS-154,JIMENEZ  Y DELGADO LTDA,SERVICIOS TECNICOS EL HIGUERON A.R.S.A.,,,,,,DOMEST-RIEGO,Agroganadería,1.85,,60.00,PERCUSION,F Canas,CANAS,258311,422951,,5,506,50603,HIGUERON,2006-11-10
CS-155,WILLIAM RAMOS ROBLES,Desarrollos Vista Quebrada 20 S.a,2215-2005,2215-2003,XXXXXX,XXXX,"JAVILLA DE CAÃ‘AS,GUANACASTE",DomÃ©stico,Consumo humano,1,JAVILLAS.CAÃ‘AS GUANACASTE,40,RotaciÃ³n con nodos,NO INDICA,CANAS,264349,420724,195,5,506,50601,Javilla,2008-05-06
CS-156,Geoperforaciones S.a.,Ganadera Setenta Y Un Mil Doscientos Noventa Y Ocho,22904026,22907452,889-1007,,DEL REST. ROSTI POLLO EN SABANA NORTE 100 N Y 200 E A MANO IZQUIERDA,UrbanÃ­stico,Consumo humano,0002.50,CAÃ‘AS DEL CENTRO DE PASO LAJAS 1000 MTS AL SUR,25,RotaciÃ³n,,CANAS,262240,416595,55,5,506,50601,san miguel,2008-12-03
CS-157,Mis Dos Angelitos M Y M,"Los Alcarabanes, Ltda.",26718017,26718017,,,Hotel La Laguna Montenegro,DomÃ©stico-Riego,Agroganadería,0002.00,"Hotel La Laguna Montenegro, Bagaces",60,PercusiÃ³n,,CANAS,273745,405252,48,5,504,50401,bagaces,2009-01-29
CS-158,HIDROMAQ S.A.,"AgrÃ­cola El CÃ¡ntaro, S.a.",22382348,22378934,,,"Fco. de Heredia 100 sur de la iglesia catolica, Oficinas Sanchez Benav",Agroindustrial,Industrial y comercial,5,Guanacaste del RÃ­o Lajas antes de CaÃ±as entrada al MAG en el cruce camino al arreo,70,PercusiÃ³n,,CANAS,259346,415841,30,5,506,50603,,2009-09-09
CS-159,Pozos Modernos,"Agencia De Viajes Venado, S.a.",22866167,22242090,41-1001,,"San JosÃ©, Y Griega",DomÃ©stico-Riego,Agroganadería,4,Frente Hospital de la CCSS de CaÃ±as Guanacaste,80,RotaciÃ³n,,CANAS,270008,417341,132,5,506,50601,"CaÃ±as, frente al nuevo hospital de la CCSS",2010-03-24
CS-16,SIN DATO,MARIA RAMIREZ DE ALVARADO,,,,,,DOMESTICO,Consumo humano,0.50,,14.54,EXCAVADO,F Canas,CANAS,269400,414500,60.00,5,506,50601,SAN IGNACIO,1968-08-20
CS-160,AGUA SEGURA LTDA.,"AquacorporaciÃ³n Internacional, S.a.",26684000,26690594,78-5700,hcerdas@tilapia.com,Paseo ColÃ³n edificio Torre Mercedes,Industrial,Industrial y comercial,15,"4.5 km al oeste del Cementerio de CaÃ±as, Guanacaste finca izquierda",80,RotaciÃ³n,,CANAS,266411,409970,18,5,506,50601,Paso Hondo,2010-05-28
CS-162,Agua Segura Ltda.,"Terrapez,s.a.",26684000,26690593,78-5700,,"San JosÃ©, Paseo ColÃ³n edificio Torre Mercedes piso 8",Industrial,Industrial y comercial,12,3 km oeste del cementerio de CaÃ±as,80,RotaciÃ³n,,CANAS,267447,413799,37,5,506,50601,,2011-07-19
CS-163,Perforaciones Acuario S.a,"Desarrollos Gung De Guanacaste, S.a.",26690493,26695509,,pokkingg@gmail.com,Contiguo a la delegaciÃ³n de CaÃ±as,TurÃ­stico,Turismo,1,Contiguo a la delegacion CaÃ±as,50,PercusiÃ³n,,CANAS,268134,416152,67,5,506,50601,caÃ±as,2011-03-17
CS-164,Perf. Palmares Ltda.,Gian Franco Panzeri,22826197,22826197,,tekacr@yahoo.com,"Condominios Puerta de Hierro, casa NÂ°36  Pozos de Santa Ana",Abastecimiento PÃºblico,Consumo humano,4,"CaÃ±as Guanacaste, 400 N, de la ClÃ­nica de la CCSS, carretera TilarÃ¡n",90,PercusiÃ³n,,CANAS,269760,417602,100,5,506,50601,CaÃ±as,2013-04-17
CS-17,SIN DATO,MARIO YANKIN,,,,,,DOMESTICO,Consumo humano,0.50,,6.20,,F Canas,CANAS,268400,403900,30.00,5,504,50401,SAN GERONIMO,1968-12-12
CS-18,SIN DATO,DESMOTECA,,,,,,INDUSTRIAL,Industrial y comercial,,,51.00,PERCUSION,Bebedero,CANAS,268600,415400,60.00,5,506,50601,CANAS,1968-10-17
CS-19,SIN DATO,DESMOTECA,,,,,,INDUSTRIAL,Industrial y comercial,,,28.00,PERCUSION,Bebedero,CANAS,268500,415200,75.00,5,506,50601,DESMOTECA,1968-08-20
CS-2,SIN DATO,FRANCISCO GUTIEREZ,,,,,,DOMESTICO,Consumo humano,0.50,,24.33,,F Canas,CANAS,274800,402300,55.00,5,504,50401,LA FLOR,1968-08-20
CS-20,AQUASUB,AyA,,,,,,ABAST. PUBLICO,Consumo humano,11.00,,113.00,PERCUSION,Bebedero,CANAS,268400,416450,80.00,5,506,50601,CANAS,1968-08-21
CS-21,AQUASUB,AyA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,100.27,PERCUSION,Bebedero,CANAS,268800,417000,90.00,5,506,50601,CANAS,1968-09-26
CS-22,COSTARRICENSE S.A.,A. LARA,,,,,,AGROINDUSTRIAL,Industrial y comercial,0.75,,45.00,PERCUSION,Bebedero,CANAS,268300,417150,95.00,5,506,50601,HDA.EL SOMBRERO,1968-08-20
CS-23,SIN DATO,ISIDRO GONZALEZ,,,,,,DOMESTICO,Consumo humano,0.50,,18.65,EXCAVADO,Bebedero,CANAS,267200,414300,60.00,5,506,50601,PASO HONDO,1968-12-10
CS-24,RIERA & CO,CECIL MURRAY,,,,,,DOMESTICO,Consumo humano,0.50,,,PERCUSION,Bebedero,CANAS,267600,416300,80.00,5,506,50601,AEROPUERTO,1970-01-27
CS-25,AyA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,61.00,PERCUSION,Bebedero,CANAS,267700,417400,90.00,5,506,50601,CANAS,1968-10-17
CS-26,SIN DATO,RODOLFO DAWNIN,,,,,,DOMESTICO,Consumo humano,0.50,,10.50,EXCAVADO,Bebedero,CANAS,266400,410900,30.00,5,506,50601,POZA HONDA,1968-12-10
CS-27,SIN DATO,PEDRO SANCHEZ,,,,,,DOMESTICO,Consumo humano,0.50,,3.65,EXCAVADO,Bebedero,CANAS,266800,415000,55.00,5,506,50601,POZA DE AGUA,1968-12-10
CS-29,SIN DATO,GILBERTO OCONITRILLO,,,,,,DOMESTICO,Consumo humano,0.50,,6.20,EXCAVADO,Bebedero,CANAS,265700,409000,12.00,5,506,50601,PASO HONDO,1968-12-10
CS-3,SIN DATO,,,,,,,DOMESTICO,Consumo humano,0.50,,17.40,EXCAVADO,F Canas,CANAS,274200,402200,50.00,5,504,50401,ASTUA,1968-12-12
CS-30,SIN DATO,JULIO ULATE,,,,,,DOMESTICO,Consumo humano,0.50,,10.00,EXCAVADO,Bebedero,CANAS,264600,408300,11.00,5,506,50604,PASO HONDO,1968-12-10
CS-31,SIN DATO,ANTONIO LARA,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,45.70,PERCUSION,Bebedero,CANAS,268300,416600,80.00,5,506,50601,PLAZA GANADO,1970-01-27
CS-32,SIN DATO,ISIDRO GONZALEZ,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,5.90,EXCAVADO,Bebedero,CANAS,261900,407400,10.00,5,506,50604,PASO HONDO,1968-12-10
CS-33,SIN DATO,TABOGA,,,,,,INDUSTRIAL,Industrial y comercial,,,10.10,EXCAVADO,Canas,CANAS,259400,415500,25.00,5,506,50603,TABOGA,1968-08-21
CS-34,SIN DATO,MIGUEL SALAZAR,,,,,,DOMESTICO,Consumo humano,0.50,,6.00,EXCAVADO,Canas,CANAS,259500,415900,30.00,5,506,50603,HIGUERON,1968-08-21
CS-35,COSTARRICENSE S.A.,,,,,,,DOMESTICO,Consumo humano,0.50,,36.57,PERCUSION,F Canas,CANAS,258100,410000,18.00,5,506,50605,ESKAMECA,1967-09-12
CS-36,SIN DATO,M.A.G.,,,,,,DOMESTICO,Consumo humano,0.50,,36.50,PERCUSION,F Canas,CANAS,258700,410800,20.00,5,506,50603,EST EXP E.J.,1967-07-21
CS-37,SIN DATO,M.A.G.,,,,,,DOMESTICO,Consumo humano,0.50,,6.80,EXCAVADO,F Canas,CANAS,258500,410700,80.00,5,506,50603,TABOGA,1968-08-21
CS-38,COSTARRICENSE S.A.,HACIENDA TABOGA CANAS,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,30.48,PERCUSION,Abangares,CANAS,257400,404800,5.00,5,506,50605,HACIENDA TABOGA,1967-09-12
CS-39,SIN DATO,CENTRAL AZUCARERA TEMPISQUE,,,,,,INDUSTRIAL,Industrial y comercial,,,4.80,EXCAVADO,F Canas,CANAS,257400,409300,10.00,5,506,50605,FINCA ALTAMIRA,1968-08-21
CS-4,SIN DATO,EDUARDO MOLINA,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,11.20,,F Canas,CANAS,274200,407700,50.00,5,504,50401,MONTENEGRO,1968-08-20
CS-40,SIN DATO,J. RODRIGUEZ,,,,,,DOMESTICO,Consumo humano,0.50,,9.75,,Bebedero,CANAS,262900,406400,4.00,5,504,50401,BEBEDERO,1969-05-06
CS-41,SIN DATO,FCO.CALDERON,,,,,,DOMESTICO,Consumo humano,0.50,,8.00,EXCAVADO,Bebedero,CANAS,261200,405400,10.00,5,506,50604,BEBEDERO,1968-12-10
CS-42,SIN DATO,CARLOS A. MONTERO,,,,,,DOMESTICO,Consumo humano,14.50,,45.70,PERCUSION,Bebedero,CANAS,265900,410300,20.00,5,506,50604,Q. PASO HONDO,1972-02-14
CS-43,SENARA,I.C.E.,,,,,,DOMESTICO,Consumo humano,0.50,,50.29,PERCUSION,Bebedero,CANAS,267300,414500,64.00,5,506,50601,CANAS,1973-04-09
CS-44,SENARA,COMUNIDAD,,,,,,ABAST. PUBLICO,Consumo humano,1.10,,30.18,PERCUSION,Bebedero,CANAS,261200,406300,5.00,5,506,50604,BEBEDERO,1973-04-09
CS-45,Seleccione la Empresa,SNAA,,,,,"CaÃ±as centro, SENAS #3",Abastecimiento PÃºblico,Consumo humano,12.61,CaÃ±as centro,102.1,PercusiÃ³n,,CANAS,268900,416100,,5,506,50601,,2013-06-03
CS-46,SENARA,COMUNAL,,,,,,ABAST. PUBLICO,Consumo humano,1.40,,50.29,PERCUSION,F Canas,CANAS,273200,403800,45.00,5,504,50401,MONTENEGRO,1973-06-28
CS-47,SENARA,M.A.G.,,,,,,DOMESTICO,Consumo humano,0.75,,16.75,PERCUSION,F Canas,CANAS,258600,411000,22.00,5,506,50603,HDA TABOGA,1973-09-24
CS-48,SENARA,AyA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,33.00,PERCUSION,Bebedero,CANAS,261100,406350,10.00,5,506,50604,BEBEDERO,1975-10-13
CS-49,SIN DATO,OSCAR NAVARRO,,,,,,DOMESTICO,Consumo humano,0.50,,6.69,EXCAVADO,Bebedero,CANAS,261500,405400,10.00,5,504,50401,BEBEDERO,1976-04-02
CS-5,SIN DATO,PORFIRIO CARRERA,,,,,,DOMESTICO,Consumo humano,0.50,,22.90,EXCAVADO,F Canas,CANAS,273800,403100,55.00,5,504,50401,MONTENEGRO,1968-08-20
CS-50,SIN DATO,CARLOS LUIS V.,,,,,,DOMESTICO,Consumo humano,0.50,,8.87,EXCAVADO,Bebedero,CANAS,263400,407300,10.00,5,506,50601,PASO HONDO,1976-04-02
CS-51,SIN DATO,GILBERT O.,,,,,,DOMESTICO,Consumo humano,0.50,,,EXCAVADO,Bebedero,CANAS,266100,409400,20.00,5,506,50601,,1976-04-02
CS-52,SIN DATO,,,,,,,DOMESTICO,Consumo humano,0.50,,10.73,EXCAVADO,Bebedero,CANAS,266800,412100,32.00,5,506,50601,BEBEDERO,1976-04-02
CS-53,SIN DATO,ESCUELA,,,,,,DOMESTICO,Consumo humano,0.50,,12.00,EXCAVADO,F Canas,CANAS,272400,402100,30.00,5,504,50401,AGUA CALIENTE,1976-04-02
CS-54,SIN DATO,DONALDO STEWART,,,,,,DOMESTICO,Consumo humano,0.50,,7.00,PERCUSION,F Canas,CANAS,265500,405300,25.00,5,504,50401,HACIENDA MOJICA,1976-04-02
CS-55,SIN DATO,JUAN LEON V.,,,,,,DOMESTICO,Consumo humano,0.50,,10.29,EXCAVADO,F Canas,CANAS,270700,412300,35.00,5,506,50601,HDA. COROBICI,1976-04-03
CS-56,SIN DATO,JULIO SANCHEZ,,,,,,DOMESTICO,Consumo humano,0.50,,,PERCUSION,F Canas,CANAS,258800,407400,7.00,5,506,50604,HDA. TABOGA,1976-04-03
CS-57,SIN DATO,OTONIEL AGUILAR,,,,,,DOMESTICO,Consumo humano,0.50,,8.00,EXCAVADO,F Canas,CANAS,268300,403900,22.00,5,504,50401,FCA.S.GERONIMO,1976-04-05
CS-58,SIN DATO,DANIEL GUTIERREZ,,,,,,DOMESTICO,Consumo humano,0.50,,6.00,EXCAVADO,Bebedero,CANAS,266600,415800,60.00,5,506,50601,FCA.LA CUEVA,1976-04-05
CS-59,SIN DATO,LUIS LI,,,,,,DOMESTICO,Consumo humano,0.50,,9.56,EXCAVADO,F Canas,CANAS,264700,415100,70.00,5,506,50601,FCA. EL LINO,1976-04-05
CS-6,SIN DATO,HERMANOS SOLERA,,,,,,DOMESTICO,Consumo humano,0.50,,12.70,EXCAVADO,Liberia,CANAS,272700,406800,40.00,5,504,50401,EL CARMEN,1968-08-20
CS-60,SIN DATO,ESCUELA,,,,,,DOMESTICO,Consumo humano,0.50,,9.50,EXCAVADO,Bebedero,CANAS,261900,413500,25.00,5,506,50601,HOTEL DE CANAS,1976-04-05
CS-61,SIN DATO,SANCHEZ CORTES.,,,,,,DOMESTICO,Consumo humano,0.50,,12.00,EXCAVADO,F Canas,CANAS,258400,412800,30.00,5,506,50603,HDA. TABOGA.,1976-04-05
CS-62,SIN DATO,PAULINA SALAZAR,,,,,,DOMESTICO,Consumo humano,0.50,,10.65,EXCAVADO,Canas,CANAS,259400,415300,25.00,5,506,50603,CAMIN.HDA.TABOG,1976-04-05
CS-63,SIN DATO,JUVENAL SANCHEZ,,,,,,DOMESTICO,Consumo humano,0.50,,6.00,EXCAVADO,F Canas,CANAS,262500,417300,60.00,5,506,50601,FCA. SALITRAL,1976-04-06
CS-64,SIN DATO,DAVID SALAZAR,,,,,,DOMESTICO,Consumo humano,0.50,,13.80,EXCAVADO,F Canas,CANAS,258500,418400,60.00,5,506,50603,SAN MIGUEL,1975-04-06
CS-65,GUANACASTECA,JUAN O. C.,,,,,,DOMESTICO,Consumo humano,1.26,,30.00,PERCUSION,F Canas,CANAS,273600,405300,60.00,5,504,50401,LOS COYOLES,1976-11-17
CS-66,GUANACASTECA,AGRICOLA S.A.,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,16.76,PERCUSION,F Canas,CANAS,267550,409200,40.00,5,504,50401,HDA. MOJICA.,1976-11-17
CS-67,GUANACASTECA,,,,,,,DOMESTICO,Consumo humano,0.50,,30.48,PERCUSION,F Canas,CANAS,266200,406300,30.00,5,504,50401,HDA. MONICA.,1976-11-17
CS-68,GUANACASTECA,,,,,,,DOMESTICO,Consumo humano,0.50,,36.57,PERCUSION,F Canas,CANAS,265200,405100,15.00,5,504,50401,HDA. MOJICA.,1976-11-17
CS-69,COSTARRICENSE S.A.,SANCHEZ HNOS.,,,,,,DOMESTICO,Consumo humano,0.50,,,,Bebedero,CANAS,261450,405600,15.00,5,506,50604,HDA. TABOGA,1976-11-18
CS-7,SIN DATO,CARLOS CARRERA,,,,,,DOMESTICO,Consumo humano,0.50,,14.20,,F Canas,CANAS,272800,402100,50.00,5,504,50401,AGUA CALIENTE,1968-12-12
CS-70,COSTARRICENSE S.A.,CARLOS L. U.,,,,,,DOMESTICO,Consumo humano,1.90,,27.50,PERCUSION,Bebedero,CANAS,263200,405100,10.00,5,504,50401,BEBEDERO,1976-11-18
CS-71,GUANACASTECA,EDGAR SANCHEZ.,,,,,,DOMESTICO,Consumo humano,0.50,,36.57,ROTACION,F Canas,CANAS,257200,411100,85.00,5,506,50605,HDA. TABOGA,1977-04-29
CS-72,RIEGO Y POZOS,JUVENAL S.R.,,,,,,DOMESTICO,Consumo humano,0.50,,30.00,PERCUSION,F Canas,CANAS,262850,417400,50.00,5,506,50601,SALITRAL,1977-05-20
CS-73,SENARA,CONARIEGO,,,,,,DOMESTICO,Consumo humano,0.50,,30.78,ROTACION,F Canas,CANAS,272030,414950,,5,506,50601,RIO MAGDALENA,1978-07-11
CS-74,SENARA,CONARIEGO,,,,,,DOMESTICO,Consumo humano,0.50,,52.40,,F Canas,CANAS,271800,414950,,5,506,50601,RIO MAGDALENA,1978-07-11
CS-75,SENARA,CONARIEGO,,,,,,DOMESTICO,Consumo humano,0.50,,26.50,,F Canas,CANAS,271800,414950,,5,506,50601,RIO MAGDALENA,1978-07-11
CS-76,GUANACASTECA,HDA SAN LUIS ITCO,,,,,,AGROINDUSTRIAL,Industrial y comercial,2.00,,49.00,PERCUSION,Bebedero,CANAS,267900,417100,,5,506,50601,HDA.SAN LUIS,1977-05-20
CS-77,GUANACASTECA,HDA.SAN LUIS ITCO,,,,,,AGROINDUSTRIAL,Industrial y comercial,2.00,,52.00,PERCUSION,Bebedero,CANAS,267900,417250,,5,506,50601,HDA.SAN LUIS,1977-05-20
CS-78,SIN DATO,AYA,,,,,,ABAST. PUBLICO,Consumo humano,9.50,,63.00,ROTACION,F Canas,CANAS,270750,415300,,5,506,50601,SANDILLAL,1980-03-31
CS-79,SIN DATO,AyA,,,,,,ABAST. PUBLICO,Consumo humano,5.00,,80.00,PERCUSION,Bebedero,CANAS,266450,409100,40.00,5,506,50601,PASO HONDO,1981-03-02
CS-8,SIN DATO,MARIANO BENAVIDES,,,,,,DOMESTICO,Consumo humano,0.50,,16.40,EXCAVADO,F Canas,CANAS,272700,403600,50.00,5,504,50401,MONTENEGRO,1968-12-12
CS-80,RIERA & CO,IGLESIA PROTESTANTE,,,,,,DOMESTICO,Consumo humano,1.00,,42.00,PERCUSION,Bebedero,CANAS,267840,416830,85.00,5,506,50601,,1985-11-25
CS-81,RIERA & CO,"MARCIAL,S.A.",,,,,,DOMESTICO,Consumo humano,1.00,,36.00,PERCUSION,Bebedero,CANAS,267650,417700,120.00,5,506,50601,CONTIGUO CANERA,1985-12-03
CS-82,SIN DATO,BANCO DE COSTA RICA,,,,,,DOMESTICO,Consumo humano,2.00,,49.00,ROTACION,Bebedero,CANAS,267560,416670,90.00,5,506,50601,,1984-03-03
CS-83,SANCHEZ S.A.,LILLY BODMER,,,,,,DOMESTICO,Consumo humano,0.50,,30.00,PERCUSION,F Canas,CANAS,270400,413500,55.00,5,506,50601,HDA LA PACIFICA,1986-07-03
CS-84,ROYPE S.A.,TRANSPORTES MURILLO RUIZ,,,,,,INDUSTRIAL,Industrial y comercial,,,,,Bebedero,CANAS,268150,415500,,5,506,50601,,1987-06-01
CS-85,SIN DATO,HACIENDA LA PACIFICA,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,42.00,PERCUSION,F Canas,CANAS,270620,412620,,5,506,50601,HDA LA PACIFICA,1987-07-14
CS-86,GUANACASTECA,CAMPOALEGRE,,,,,,DOMESTICO,Consumo humano,0.50,,45.72,PERCUSION,Bebedero,CANAS,265350,413500,,5,506,50604,,1988-02-22
CS-87,I.C.E.,I.C.E.,,,,,,DOMESTICO,Consumo humano,0.50,,,,F Canas,CANAS,271600,415400,,5,506,50601,ESC.SANDILLAL,1988-02-22
CS-88,HIDROMAQ S.A.,HDA LA MONTANA,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,45.00,,Canas,CANAS,263250,420150,,5,506,50601,,1988-04-22
CS-89,HIDROMAQ S.A.,HACIENDA LA M0NTANA,,,,,,AGROINDUSTRIAL,Industrial y comercial,,,50.00,PERCUSION,Canas,CANAS,263050,419000,,5,506,50601,,1988-04-22
CS-9,SIN DATO,EDUARDO MOLINA,,,,,,DOMESTICO,Consumo humano,0.50,,17.06,PERCUSION,F Canas,CANAS,273600,404200,55.00,5,504,50401,MONTENEGRO,1968-08-20
CS-90,SANCHEZ S.A.,"EL VERGEL, S.A.",,,,,,DOMESTICO,Consumo humano,2.53,,60.50,PERCUSION,F Canas,CANAS,268550,418700,,5,506,50601,EL VERGEL,1988-06-15
CS-91,COSTARRICENSE S.A.,"LA ROCA, S.A.",,,,,,INDUSTRIAL,Industrial y comercial,,,,PERCUSION,F Canas,CANAS,259700,414625,,5,506,50603,,1988-12-01
CS-92,COSTARRICENSE S.A.,"LA ROCA, S.A.",,,,,,INDUSTRIAL,Industrial y comercial,,,,PERCUSION,F Canas,CANAS,259800,414500,,5,506,50603,,1988-12-01
CS-93,COSTARRICENSE S.A.,"LA ROCA, S.A.",,,,,,INDUSTRIAL,Industrial y comercial,1.00,,38.00,PERCUSION,F Canas,CANAS,259550,414500,,5,506,50603,,1988-12-01
CS-94,I.D.A.,I.D.A.,,,,,,DOMESTICO,Consumo humano,0.50,,,ROTACION,Bebedero,CANAS,261900,413400,,5,506,50601,,1989-06-09
CS-95,SIN DATO,"HDA. LA MONTANA, S.A.",,,,,,AGROINDUSTRIAL,Industrial y comercial,0.50,,,,Canas,CANAS,262830,419450,,5,506,50601,,1989-12-07
CS-96,I.C.E.,I.C.E.,,,,,,DOMESTICO,Consumo humano,0.50,,,ROTACION,F Canas,CANAS,272115,416670,,5,506,50601,SANDILLAL,1989-12-19
